severity,weather,road,light,lat,lon,highway,speed
property damage only,overcast,dry,daylight,44.6450297398155,-63.54239295722807,residential,40
property damage only,clear,dry,daylight,44.66443412747127,-63.635845260260815,residential,40
property damage only,overcast,dry,daylight,44.66086874065088,-63.62778397828628,primary,50
property damage only,clear,dry,daylight,44.70603737919384,-63.85230122120896,primary,70
property damage only,overcast,dry,daylight,44.642104625778586,-63.575365106203286,tertiary,50
property damage only,clear,dry,daylight,44.640266499159374,-63.582786386145536,residential,50
non-fatal injury,fog,wet,daylight,44.65535252604347,-63.638735170258066,residential,40
property damage only,overcast,dry,daylight,44.641416961536166,-63.62072722155073,primary,30
non-fatal injury,clear,dry,dark,44.67343551917063,-63.536034228868985,residential,40
property damage only,clear,dry,daylight,44.6665967190616,-63.607359141621885,secondary,50
non-fatal injury,clear,dry,daylight,44.63662838908264,-63.52744932937909,secondary,60
property damage only,clear,dry,daylight,44.65625806422934,-63.62967658292588,secondary,50
property damage only,clear,dry,daylight,44.73053017770789,-63.75411816451246,secondary,60
property damage only,clear,dry,daylight,44.69771744489587,-63.6023832740973,residential,40
property damage only,clear,dry,daylight,44.66090745126925,-63.62729246157318,residential,40
property damage only,clear,dry,dark,44.65464606827359,-63.58227454912101,primary,60
non-fatal injury,clear,dry,daylight,44.72688716756347,-63.70285152386871,tertiary,50
property damage only,clear,dry,daylight,44.698378978155105,-63.60496498822515,residential,40
non-fatal injury,clear,dry,daylight,44.66073824716264,-63.61537072106752,tertiary,50
property damage only,clear,dry,daylight,44.643514139755794,-63.58849337139605,tertiary,50
non-fatal injury,clear,dry,daylight,44.651025667958606,-63.57723153234402,residential,40
property damage only,clear,dry,daylight,44.67927878070181,-63.53780410862641,residential,40
property damage only,overcast,dry,daylight,44.678144749771754,-63.58534877103678,residential,40
property damage only,clear,dry,daylight,44.69054144782476,-63.56014500900866,highway,80
property damage only,clear,dry,daylight,44.612993754408485,-63.617828083873086,secondary,50
non-fatal injury,clear,dry,daylight,44.66611959558393,-63.637099939596474,primary,50
non-fatal injury,clear,dry,daylight,44.67049644972359,-63.6416264912911,residential,25
property damage only,clear,dry,daylight,44.6767670730546,-63.49187969097,secondary,60
property damage only,clear,dry,daylight,44.65724581343083,-63.669682808984994,residential,40
property damage only,clear,dry,daylight,44.64037167295076,-63.58686022833707,secondary,50
property damage only,clear,dry,daylight,44.65223565603631,-63.58885902608411,residential,40
property damage only,clear,dry,dusk,44.61198146237364,-63.49274408062506,residential,40
property damage only,clear,dry,daylight,44.65628502043453,-63.63131652589477,residential,40
property damage only,clear,dry,daylight,44.65826122350392,-63.61895187583592,residential,40
property damage only,clear,dry,dawn,44.624458248044405,-63.44696445599572,secondary,50
property damage only,clear,dry,daylight,44.68544414847277,-63.569635870398045,primary,60
property damage only,clear,dry,daylight,44.77541961331608,-63.693859937217866,residential,40
non-fatal injury,clear,dry,daylight,44.684078379645335,-63.67490056610173,secondary,50
property damage only,clear,dry,daylight,44.62046383292152,-63.6646842447215,residential,40
property damage only,clear,dry,daylight,44.68255512923594,-63.585506746221846,residential,40
non-fatal injury,clear,dry,dark,44.770271969334814,-63.69801922017398,secondary,50
non-fatal injury,clear,dry,dusk,44.52134212417142,-63.78569209343983,secondary,50
property damage only,clear,dry,daylight,44.776423722595936,-63.69602056294418,secondary,70
property damage only,clear,dry,daylight,44.641852412226825,-63.620113995671296,primary,30
property damage only,clear,dry,daylight,44.658108032192104,-63.67155947188683,residential,40
property damage only,clear,dry,dark,44.64723351042982,-63.57407906800869,tertiary,50
property damage only,clear,dry,daylight,44.682269794499085,-63.53924503404036,residential,40
property damage only,clear,dry,daylight,44.656032269325365,-63.63143990988693,residential,40
property damage only,clear,dry,daylight,44.76205117985343,-63.674329381347185,residential,40
property damage only,clear,dry,dark,44.64638963223584,-63.59299919302073,primary,60
property damage only,clear,dry,daylight,44.608621271373366,-63.61565192674325,secondary,50
non-fatal injury,clear,dry,daylight,44.664859656094464,-63.6021816472032,residential,40
non-fatal injury,clear,dry,daylight,44.9774683359863,-63.46591983053297,residential,40
non-fatal injury,clear,dry,daylight,44.65811481366903,-63.67499031257326,highway,100
property damage only,clear,dry,daylight,44.77891404871032,-63.07813664537638,residential,40
non-fatal injury,clear,dry,daylight,44.80611873022142,-63.59293891844285,residential,40
property damage only,clear,dry,dawn,44.65698046047232,-63.59570537464909,residential,40
property damage only,clear,dry,daylight,44.72549306599597,-63.668146263644225,residential,40
property damage only,clear,dry,dusk,44.6364926928018,-63.58489204154041,secondary,50
non-fatal injury,fog,wet,dawn,44.89866040724755,-62.426350335665184,residential,40
property damage only,clear,dry,daylight,44.65678522171354,-63.63202827081272,residential,40
non-fatal injury,clear,dry,dark,45.161045668890274,-62.559865695516145,residential,40
property damage only,clear,dry,daylight,44.65363558147547,-63.630177912716626,secondary,50
property damage only,clear,dry,daylight,44.65836512391211,-63.67070474523001,residential,40
property damage only,clear,dry,dawn,44.66273488758053,-63.62236744062975,primary,60
property damage only,clear,dry,dark,44.64530149366122,-63.57337905482051,residential,40
property damage only,clear,dry,daylight,44.66928569091612,-63.67060359902982,residential,40
property damage only,clear,dry,daylight,44.64821219525347,-63.574593159794254,secondary,50
property damage only,clear,dry,dark,44.65498966188401,-63.748850215262294,highway,110
property damage only,clear,dry,daylight,44.69449165082529,-63.88719293712373,primary,70
property damage only,clear,dry,dark,44.69180864087925,-63.837149938922536,highway,110
property damage only,rain,wet,daylight,44.64255141466847,-63.62070148941644,residential,40
non-fatal injury,overcast,dry,dusk,44.776028848382694,-62.9041729952369,residential,40
non-fatal injury,clear,dry,dusk,44.64539129148642,-63.57699910773992,tertiary,50
property damage only,clear,dry,daylight,44.71389084380574,-63.834779084764314,highway,110
property damage only,clear,dry,dusk,44.65845000490368,-63.531418464025144,highway,100
non-fatal injury,overcast,wet,daylight,44.631205056736505,-63.58901193740127,tertiary,50
property damage only,overcast,wet,daylight,44.637137932056234,-63.585465908444505,residential,40
property damage only,clear,dry,daylight,44.66245815572738,-63.62358804178697,primary,50
non-fatal injury,clear,dry,daylight,44.6516460874383,-63.64468504142699,residential,40
property damage only,clear,dry,daylight,44.67728659194034,-63.64918345548969,primary,50
property damage only,clear,dry,daylight,44.64316316996708,-63.61911917050232,residential,40
non-fatal injury,rain,wet,dark,44.66092853316832,-63.61681069678912,tertiary,50
property damage only,rain,wet,dark,44.661658144653494,-63.608341914064184,residential,40
property damage only,clear,dry,daylight,44.704043338005064,-63.858911690710286,primary,70
property damage only,clear,dry,daylight,44.65036558294447,-63.61236040080768,residential,40
property damage only,overcast,dry,daylight,44.641852412226825,-63.620113995671296,primary,30
property damage only,clear,dry,daylight,44.653235482949185,-63.64060373726706,residential,40
property damage only,clear,dry,daylight,44.66073824716264,-63.61537072106752,tertiary,50
property damage only,clear,dry,daylight,44.66885687589518,-63.56334227996835,secondary,50
non-fatal injury,clear,dry,daylight,44.67692187368709,-63.55808335056235,secondary,50
non-fatal injury,overcast,dry,daylight,44.68519870666315,-63.57728056480061,tertiary,50
property damage only,clear,dry,daylight,44.66220975033545,-63.62620908811147,residential,40
property damage only,clear,dry,daylight,44.69296110700602,-63.50047259516682,primary,60
non-fatal injury,overcast,dry,daylight,44.700862110194464,-63.68042217057673,secondary,50
property damage only,overcast,dry,daylight,44.76756600770583,-63.210467644305545,residential,40
non-fatal injury,clear,dry,daylight,44.62994254191249,-63.57351777635961,residential,40
property damage only,clear,dry,dark,44.68544414847277,-63.569635870398045,primary,60
property damage only,clear,dry,daylight,44.72348433337016,-63.640065291248774,primary,90
non-fatal injury,clear,dry,daylight,44.70530208583418,-63.70680646933191,residential,40
property damage only,clear,dry,daylight,44.65396564258564,-63.58153623255468,tertiary,50
property damage only,clear,dry,daylight,44.8806438294112,-63.52179849386066,residential,40
property damage only,clear,dry,daylight,44.73494525769819,-63.54817105016708,highway,100
property damage only,clear,dry,daylight,44.68544414847277,-63.569635870398045,primary,60
property damage only,clear,dry,dawn,44.68161721042755,-63.54207807546046,primary,50
property damage only,clear,dry,daylight,44.66090745126925,-63.62729246157318,residential,40
property damage only,clear,dry,daylight,44.64359801863025,-63.57377840323171,residential,40
property damage only,clear,dry,daylight,44.681757723328225,-63.57411707166681,primary,50
property damage only,clear,dry,daylight,44.66913791971076,-63.66662801636078,residential,40
non-fatal injury,clear,dry,daylight,44.64453302001209,-63.600294168430146,secondary,50
property damage only,clear,dry,daylight,44.71334247324402,-63.62966403946921,highway,90
property damage only,clear,dry,daylight,44.67045006196088,-63.53339524417844,residential,40
property damage only,clear,dry,daylight,44.60281530115405,-63.61552759800872,residential,50
property damage only,clear,dry,daylight,44.6564314478792,-63.59740247272057,secondary,50
property damage only,clear,dry,daylight,44.64594465646423,-63.543095058533574,residential,40
property damage only,clear,dry,daylight,44.66163087918411,-63.621762777514434,residential,40
property damage only,clear,dry,dark,44.66375297969336,-63.563242390499866,residential,40
non-fatal injury,clear,dry,daylight,44.71058795519804,-63.6263518043856,highway,90
property damage only,overcast,wet,dusk,44.704389409103776,-63.686711944713906,tertiary,50
non-fatal injury,clear,dry,daylight,44.67194904720215,-63.49018622619901,secondary,50
property damage only,clear,dry,daylight,44.71388773568022,-63.67753211567357,primary,50
property damage only,clear,dry,daylight,44.75489565434657,-63.64448013612338,secondary,50
property damage only,clear,dry,daylight,44.657540038131486,-63.62738228316032,residential,40
property damage only,clear,dry,daylight,44.66006255705055,-63.595081030789046,residential,30
property damage only,clear,dry,daylight,44.65363558147547,-63.630177912716626,secondary,50
property damage only,clear,dry,daylight,44.66989170492546,-63.50573660507951,residential,40
property damage only,clear,dry,daylight,44.643514139755794,-63.58849337139605,tertiary,50
property damage only,clear,dry,dark,44.66359093724769,-63.59519281198707,residential,40
property damage only,clear,dry,daylight,44.75522207909407,-63.66603771953259,residential,40
property damage only,clear,dry,daylight,44.65363558147547,-63.630177912716626,secondary,50
property damage only,clear,dry,daylight,44.815735335029885,-63.59769170970255,highway,110
property damage only,clear,dry,dark,44.66685806117288,-63.59878367377003,residential,40
non-fatal injury,clear,dry,dark,44.79086379988589,-63.616018662391035,highway,100
property damage only,clear,dry,dark,44.66857957979109,-63.50114581498563,tertiary,40
property damage only,overcast,dry,dark,44.67147453351908,-63.57280440411261,residential,40
property damage only,clear,dry,daylight,44.65711040360623,-63.65106463982994,secondary,50
property damage only,clear,dry,dusk,44.644242171289555,-63.600820792797855,primary,60
property damage only,clear,dry,daylight,44.63415289760035,-63.59518180682763,secondary,50
